utterance_id,user_id,timestamp,uttered_text,audio_file,grammar_overall_score,grammar_error_count,grammar_error_types,vocabulary_overall_score,unique_words_count,advanced_words_count,lexical_density,pronunciation_overall_score,phoneme_error_count,intonation_score,rhythm_score,accent_similarity,fluency_overall_score,words_per_minute,filler_word_count,pause_count,avg_pause_duration,longest_fluent_segment,coherence_score,topic_relevance_score
6e5f476c-e499-46fd-afda-e8aa6b30edc7,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-29 14:23:10.351897,Sample text for utterance 5,audio_6e5f476c-e499-46fd-afda-e8aa6b30edc7.wav,0.48001125037948306,4,[],0.9585871078917061,13,3,0.7113687550865441,0.011162649577269,0,0.5181312756705461,0.012933890900959002,0.994384736621673,0.9149212489495031,118,3,4,1.090378305898646,17,0.16292708019559202,0.896523176647922
3e6b85d5-be71-474c-815b-8378b730ad86,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-07 23:03:24.351897,Sample text for utterance 6,audio_3e6b85d5-be71-474c-815b-8378b730ad86.wav,0.692795544291112,4,['preposition_usage'],0.14752033755051502,6,0,0.41937442402540104,0.388354222021349,0,0.11945118078059601,0.8585130042383591,0.004484121848083,0.15035993052156202,151,7,5,0.7822604396867221,18,0.58361143802269,0.029144441487933003
1a8a612a-1304-46db-968d-fc96d772aee5,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-30 00:02:46.351897,Sample text for utterance 7,audio_1a8a612a-1304-46db-968d-fc96d772aee5.wav,0.075533638143849,3,[],0.336376569359131,11,2,0.5797014670574431,0.8201276644616801,3,0.48025716605869806,0.050552300394471006,0.8878388962639291,0.8674006327854811,71,1,4,1.037490154258507,27,0.23910561463943603,0.09872241036151201
b1f42dc4-10a2-4ee6-8875-849f37274bea,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-10-04 03:23:44.351897,Sample text for utterance 8,audio_b1f42dc4-10a2-4ee6-8875-849f37274bea.wav,0.023980063959866002,3,"['tense_usage', 'subject_verb_agreement']",0.9840306456134491,7,4,0.7668281723081221,0.843428164696133,0,0.548286823820994,0.44496419797607506,0.818491062659031,0.437788953537731,171,8,5,0.784756249486236,23,0.35571978502037704,0.8309540757694971
09e47e2f-5d2a-434d-a3a9-68d8a76356d7,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-09 22:58:44.351897,Sample text for utterance 9,audio_09e47e2f-5d2a-434d-a3a9-68d8a76356d7.wav,0.0007688752803820001,5,['subject_verb_agreement'],0.312617096028215,18,2,0.489342091839835,0.9651752212504581,0,0.870029869304286,0.30508175640677704,0.292371381225898,0.38672198544656805,165,0,3,1.357882699527636,18,0.069363463300221,0.39266086511955806
b85be92c-e142-4b09-a578-bc978020143b,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-17 04:32:15.351897,Sample text for utterance 10,audio_b85be92c-e142-4b09-a578-bc978020143b.wav,0.33396596661222605,5,[],0.527346844431545,9,0,0.430068985738403,0.859603125084045,5,0.38068439632739304,0.097698473830251,0.8860379339024481,0.149281059972968,118,5,2,1.6589807266060301,8,0.161402550419069,0.26443651985677
e14ed0e9-0776-4c2d-8836-ff7c7a1a06cf,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-10-02 07:39:19.351897,Sample text for utterance 11,audio_e14ed0e9-0776-4c2d-8836-ff7c7a1a06cf.wav,0.28040799679466605,0,"['tense_usage', 'preposition_usage']",0.19763930313854203,12,2,0.480080634880416,0.144948822026044,1,0.7039311834107991,0.8391310443530771,0.760705398466051,0.395776951816573,147,8,5,0.8926742319427091,10,0.21472902449990403,0.5361714108851431
cc34f2f4-c79a-4f0f-8efd-ec0d2433d28b,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-10 16:13:43.351897,Sample text for utterance 12,audio_cc34f2f4-c79a-4f0f-8efd-ec0d2433d28b.wav,0.429920794989598,2,['subject_verb_agreement'],0.23095837704260602,10,4,0.7411467199429871,0.5200559462942941,4,0.565446453464035,0.173221110762336,0.18675323504200902,0.576632150284001,71,5,4,0.38555660566194905,26,0.6679211953246651,0.33309669677415005
428f48a6-3c78-4a06-9ffd-579e0295a1f7,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-17 05:21:55.351897,Sample text for utterance 13,audio_428f48a6-3c78-4a06-9ffd-579e0295a1f7.wav,0.9685864927603631,4,[],0.494035909148049,14,2,0.44470370498419903,0.316922763398828,5,0.33308508299934303,0.941504619317006,0.20713598526356702,0.528847641251714,105,7,4,1.5210165917438312,5,0.405940874282661,0.7671068719102451
690fc4aa-3d89-4574-af97-e54534124796,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-13 02:57:59.351897,Sample text for utterance 14,audio_690fc4aa-3d89-4574-af97-e54534124796.wav,0.757932723632263,3,['tense_usage'],0.8585646604708971,18,3,0.7650096987088291,0.599454451905821,0,0.598836505617313,0.9245610563449611,0.277551021152783,0.110226153126545,80,0,0,0.39143734824074206,18,0.9239179200436961,0.029359295048506002
0305eaff-66fa-4f64-83b2-e7aa621d2df4,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-16 10:14:34.351897,Sample text for utterance 15,audio_0305eaff-66fa-4f64-83b2-e7aa621d2df4.wav,0.56781577845567,5,['preposition_usage'],0.012727352938360002,12,5,0.688340287572141,0.252696788495814,5,0.22656720320270302,0.886513057743268,0.27331263885309504,0.7978906781888221,81,3,0,1.228258245606017,19,0.6209277239290231,0.034151066721992
5449ac21-f423-4fdb-940c-8f06bd6afc88,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-08 21:40:51.351897,Sample text for utterance 16,audio_5449ac21-f423-4fdb-940c-8f06bd6afc88.wav,0.09113371814060901,4,['preposition_usage'],0.152989976917769,18,5,0.436439471129941,0.567686180129328,4,0.9738412256914311,0.91066263264779,0.551817141020549,0.638078593920924,103,4,0,1.702914334471687,19,0.48240458954695004,0.17936029960389702
104688fc-0548-4097-9dbc-4de58e8ba531,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-10-02 00:24:46.351897,Sample text for utterance 17,audio_104688fc-0548-4097-9dbc-4de58e8ba531.wav,0.13014773016014902,0,['preposition_usage'],0.22924162922751,16,0,0.43910238035091204,0.676787236876768,2,0.2860447276033,0.5024840458949921,0.07586666283219701,0.166234030885611,97,5,3,0.7801697728458311,22,0.9421465846936571,0.9255510084790041
2f2ed6cc-2d6c-4cea-acf2-bd89be65c92d,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-25 15:28:52.351897,Sample text for utterance 18,audio_2f2ed6cc-2d6c-4cea-acf2-bd89be65c92d.wav,0.06967528983886101,3,[],0.9354347084200151,20,2,0.5548547272095681,0.6686602649013761,3,0.838944893316316,0.46178161523556704,0.777667432486923,0.08487588096100501,152,1,3,0.5851720239531351,30,0.7725852061889391,0.309439819238903
7bc35714-c24d-4f48-8586-f5be2bf4b74d,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-19 04:31:01.351897,Sample text for utterance 19,audio_7bc35714-c24d-4f48-8586-f5be2bf4b74d.wav,0.43584293894236703,1,['preposition_usage'],0.988351105281091,11,2,0.7453677474325171,0.58410734006616,2,0.591001721009303,0.6123168384605261,0.989847959836021,0.796626634796403,152,0,1,1.071349668463607,20,0.36935416633275003,0.602493698070652
901c2d00-ba64-4ec0-aeee-d1b93f57cb97,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-10-03 21:19:12.351897,Sample text for utterance 20,audio_901c2d00-ba64-4ec0-aeee-d1b93f57cb97.wav,0.8970478907979351,2,"['subject_verb_agreement', 'tense_usage']",0.26046472262200804,14,3,0.5026739348903441,0.9441422239514291,0,0.687143773378975,0.29228633112549,0.598884991241586,0.284547979814188,122,8,0,0.20837292452632603,13,0.41234262462522003,0.8332937484881311
6b9fc788-6c63-40f0-9b8b-1290c86da35f,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-04 21:28:23.351897,Sample text for utterance 21,audio_6b9fc788-6c63-40f0-9b8b-1290c86da35f.wav,0.8438306319030501,2,[],0.40202988989142,6,3,0.7743990711525831,0.9632501052720901,3,0.49283213760070504,0.54286721355674,0.43905892841903404,0.512855726715541,116,1,4,1.141809967907798,11,0.045144639461995005,0.016610727285921
125e7faa-4754-4d35-a74b-7aea32632f78,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-21 01:42:03.351897,Sample text for utterance 22,audio_125e7faa-4754-4d35-a74b-7aea32632f78.wav,0.04245018789035,3,[],0.28788959411430903,18,4,0.721124399496192,0.7450945004201751,1,0.9612187351957171,0.171976692060635,0.665729347581412,0.524598489701742,92,5,4,0.9741273109123071,29,0.793089564763758,0.708466002341381
06fded88-2b4a-46c4-9894-6dc7827c142a,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-19 19:49:25.351897,Sample text for utterance 23,audio_06fded88-2b4a-46c4-9894-6dc7827c142a.wav,0.681254053590379,4,"['subject_verb_agreement', 'article_usage']",0.262352358456211,16,2,0.520482478944991,0.043738582997248004,0,0.28177855006304703,0.6175811747915031,0.045735437189632,0.388511599113662,92,6,1,1.399183467559829,7,0.556430253146174,0.8768584347775491
a731f979-7204-415e-a7c6-0e8c887cf968,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-12 12:07:14.351897,Sample text for utterance 24,audio_a731f979-7204-415e-a7c6-0e8c887cf968.wav,0.5848440121306431,0,['preposition_usage'],0.849259221319535,13,5,0.49274764215938904,0.660205799931872,4,0.286395990235745,0.442463188927874,0.331909659611611,0.08228916158723501,103,3,4,0.389067298569849,7,0.8560509363537381,0.49401000040608206
f6bee3b7-5621-4708-ad87-765f333b5103,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-16 02:04:13.351897,Sample text for utterance 25,audio_f6bee3b7-5621-4708-ad87-765f333b5103.wav,0.051948503430545,3,[],0.09217653155218,20,0,0.69974601171533,0.8384719482252081,5,0.814510142250028,0.490864178290401,0.7062630297891731,0.548949533834988,144,8,1,0.8258313520700591,16,0.6268224293485251,0.425744540897719
33a1a1de-ef2c-46d0-9616-4f58fe559a28,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-22 18:09:48.351897,Sample text for utterance 26,audio_33a1a1de-ef2c-46d0-9616-4f58fe559a28.wav,0.05056318299013501,1,['subject_verb_agreement'],0.7611441247418611,7,1,0.7862154270072911,0.831026830496693,2,0.856578673638677,0.305019577288391,0.12623373277767902,0.703788485014599,99,5,3,1.441318787638898,11,0.683396487737251,0.443052648809424
355af1ae-d03e-4eef-ac32-dd2b76047980,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-06 14:23:26.351897,Sample text for utterance 27,audio_355af1ae-d03e-4eef-ac32-dd2b76047980.wav,0.616662846887539,4,[],0.016107937316476,8,2,0.7707722314211931,0.440855323669787,4,0.17917693203635401,0.052708935800533006,0.36694763918350704,0.9315106008552031,113,4,2,0.974870624819374,27,0.206815197987497,0.086893562345004
2ff272fc-666c-4d3c-b3ba-6682f0e94472,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-22 20:34:30.351897,Sample text for utterance 28,audio_2ff272fc-666c-4d3c-b3ba-6682f0e94472.wav,0.71014551203683,4,"['article_usage', 'tense_usage']",0.8203660005440021,18,2,0.474692831526876,0.905406718011539,2,0.150716982036776,0.5027163338159231,0.7651428292740341,0.6848244995935071,127,7,2,0.756864801434131,7,0.9220790929883611,0.41484915027947605
d0441681-a26f-4085-ba60-b7d9717db5aa,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-27 06:38:24.351897,Sample text for utterance 29,audio_d0441681-a26f-4085-ba60-b7d9717db5aa.wav,0.303261348315843,3,[],0.418499282492694,9,4,0.49613846196022904,0.385419172275391,5,0.813890934705883,0.971502536486965,0.8161531310649811,0.6555681700715491,150,7,2,0.375722672592574,17,0.6599278028262731,0.286469150210014
c798deaa-6b67-4827-9208-cf74b332a117,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-12 07:15:17.351897,Sample text for utterance 30,audio_c798deaa-6b67-4827-9208-cf74b332a117.wav,0.333889134369233,0,['tense_usage'],0.47647520561688606,7,3,0.639935505874865,0.7624733296339491,5,0.08416919021446301,0.10933058668817401,0.7745958101479251,0.522131455925268,140,10,4,1.643619683492334,16,0.612322039831671,0.265441809912944
12711289-3ef6-45b2-a34f-c68e77740c9d,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-26 04:53:48.351897,Sample text for utterance 31,audio_12711289-3ef6-45b2-a34f-c68e77740c9d.wav,0.0007143677744390001,4,['article_usage'],0.34008278706703604,20,5,0.598354992277624,0.317202342494874,2,0.8434232904926691,0.19257005060547103,0.22164695503644402,0.014496582458539001,176,10,1,1.217816056600794,25,0.538178917025621,0.43865216687796404
057fe7d1-7c8b-4e77-8ff4-610ccdeb89e8,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-15 06:24:51.351897,Sample text for utterance 32,audio_057fe7d1-7c8b-4e77-8ff4-610ccdeb89e8.wav,0.626255427441172,1,['article_usage'],0.245804845179925,13,2,0.59723939566726,0.447589215414097,2,0.33935923194737105,0.09049485675377801,0.134685483844822,0.7418074710025261,122,5,5,0.6513076280108671,18,0.41735381108635405,0.21802109111759901
db51b27c-a886-49e8-839f-cf53b1ab6542,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-16 04:30:56.351897,Sample text for utterance 33,audio_db51b27c-a886-49e8-839f-cf53b1ab6542.wav,0.8228170826372311,4,"['subject_verb_agreement', 'tense_usage']",0.44533210942690304,5,5,0.43903695027828804,0.083107233815013,1,0.7159781345827031,0.035326677726049,0.21912295760347303,0.574901429269835,89,3,5,1.949398136341415,7,0.638155432442428,0.095681369875137
aaea065e-a7b4-4b9b-8025-ccf4b9755545,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-27 04:17:53.351897,Sample text for utterance 34,audio_aaea065e-a7b4-4b9b-8025-ccf4b9755545.wav,0.22958112361426003,4,[],0.7100181514946371,7,3,0.7872802832309941,0.25255008519174504,3,0.09712112304572401,0.8570574402946821,0.166566492136691,0.413348968316729,130,0,0,0.9771623579104981,29,0.623671144419019,0.6822830803830461
f12ecc0e-65ff-42cf-b6a7-b585935f74c1,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-18 03:03:53.351897,Sample text for utterance 35,audio_f12ecc0e-65ff-42cf-b6a7-b585935f74c1.wav,0.601031316217972,1,"['preposition_usage', 'tense_usage']",0.8776438034931051,11,4,0.783518275429364,0.724319177610461,3,0.42542704793818004,0.317121636531468,0.9559682519892411,0.621635837636847,113,0,0,1.015519651265093,17,0.33609638449852003,0.11758815698824102
c7abac09-2317-41af-8825-088f778e3aa2,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-18 00:55:37.351897,Sample text for utterance 36,audio_c7abac09-2317-41af-8825-088f778e3aa2.wav,0.578845966570753,0,['subject_verb_agreement'],0.005108456114192,20,3,0.6903383845234621,0.29443588808471405,4,0.15930278370678702,0.7326484460124191,0.9641645687375051,0.9304572924262001,122,4,2,0.907845882217265,20,0.6375305859443271,0.19504041170046102
5451398a-239b-442f-a731-a1e603b6dfb2,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-26 23:01:05.351897,Sample text for utterance 0,audio_5451398a-239b-442f-a731-a1e603b6dfb2.wav,0.9494718387497941,2,['article_usage'],0.040537938733379006,10,3,0.6474712840468231,0.9603677951754911,3,0.6795574380286501,0.9506256279789901,0.96106701316562,0.21531484555899802,94,10,2,1.950711900974013,25,0.309406481416772,0.19847706466737003
b6f42270-1f4c-4ed4-a218-cd268415efc3,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-05 08:43:51.351897,Sample text for utterance 1,audio_b6f42270-1f4c-4ed4-a218-cd268415efc3.wav,0.908762132458203,5,"['subject_verb_agreement', 'preposition_usage']",0.30803620817090305,14,1,0.739652882592819,0.42784428907472605,5,0.37613498545842006,0.5398610197164581,0.560603622592441,0.780926290183652,126,2,1,1.3929150142828242,11,0.7735198402731771,0.975573907023888
f166c6e6-2940-4164-a46e-d20c5e78f940,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-18 13:14:26.351897,Sample text for utterance 2,audio_f166c6e6-2940-4164-a46e-d20c5e78f940.wav,0.306782184899671,4,[],0.20287221951563703,16,0,0.6777433552688971,0.13666034587831102,5,0.6843971011142811,0.8798670966118811,0.41460038886114403,0.014637625486382002,116,8,0,0.454086151020815,25,0.19603194898114001,0.301601983982387
f52fab1b-c846-4eae-96d9-b3571a439d9d,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-15 18:31:37.351897,Sample text for utterance 3,audio_f52fab1b-c846-4eae-96d9-b3571a439d9d.wav,0.142440556053049,1,"['article_usage', 'preposition_usage']",0.794176709539507,18,5,0.49493415855215306,0.437727142168551,4,0.42905630561767305,0.44766647296477,0.677246660648486,0.18126682747192202,149,1,4,0.7425052936212291,5,0.18553420446638802,0.6280219050733601
d85ea646-aeee-4388-8efa-770e39cebeb4,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-04 21:21:44.351897,Sample text for utterance 4,audio_d85ea646-aeee-4388-8efa-770e39cebeb4.wav,0.15633555296176402,0,"['preposition_usage', 'article_usage']",0.261108010001734,6,3,0.534177807201338,0.529522083416178,0,0.556627819974854,0.478656845850758,0.011648197480308,0.028733006050908002,73,10,3,1.658462655890367,22,0.230257694474886,0.617426323765327
ec8e0f23-b7d3-4742-8183-c4392ef7cffc,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-17 12:49:26.351897,Sample text for utterance 5,audio_ec8e0f23-b7d3-4742-8183-c4392ef7cffc.wav,0.346555314405019,1,"['tense_usage', 'article_usage']",0.09236703896985801,11,3,0.726010717828938,0.38833253780074806,1,0.812562715156359,0.096480250545158,0.25546663073158904,0.567642882160707,149,6,1,0.7261453534127821,26,0.913750366012783,0.46417676195467106
ce1e06c9-ae7c-4a2c-9b62-3d6d225c5c59,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-10 18:11:28.351897,Sample text for utterance 6,audio_ce1e06c9-ae7c-4a2c-9b62-3d6d225c5c59.wav,0.6333216520086391,3,[],0.723968882921566,14,5,0.570454099643241,0.106983356246914,1,0.23670007557174302,0.22889142768790302,0.522567600490566,0.632047251875503,122,2,1,0.7501194179375671,18,0.147779542732024,0.9777528799743611
c33625fc-4c05-4812-8650-8299eb62267a,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-13 06:21:35.351897,Sample text for utterance 7,audio_c33625fc-4c05-4812-8650-8299eb62267a.wav,0.8683368285505441,0,[],0.8648187306291271,12,2,0.642021839613208,0.7502142157871171,0,0.957162664881921,0.7738620406073241,0.113289006161379,0.39522781056398404,139,5,2,0.8207443078362641,12,0.220579092839601,0.9523529096558221
a98fcaa0-5518-4f5a-b81d-58b808a3c352,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-26 08:40:12.351897,Sample text for utterance 8,audio_a98fcaa0-5518-4f5a-b81d-58b808a3c352.wav,0.9264613109373151,3,[],0.49685772988553506,7,4,0.7935069759048131,0.538844396578201,0,0.40194032387100603,0.031311815367243,0.342071299661994,0.979644268196152,161,4,0,1.881892629214918,26,0.9354905426788871,0.279635402363963
fbd91820-c8fc-490a-8dcc-92b604139b0a,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-14 06:11:43.351897,Sample text for utterance 9,audio_fbd91820-c8fc-490a-8dcc-92b604139b0a.wav,0.7083067860459601,5,[],0.6162845325510561,20,2,0.662881266375956,0.9859367289610921,5,0.446674257037511,0.24912084565060202,0.6301570894917891,0.19405875011930002,154,7,2,1.331791632081104,20,0.7586995458101701,0.790272626105422
71518b3c-ecd2-4ffd-a8f3-54f3fe1bec14,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-10-01 08:08:18.351897,Sample text for utterance 10,audio_71518b3c-ecd2-4ffd-a8f3-54f3fe1bec14.wav,0.8745347495357311,2,['preposition_usage'],0.404102564492724,12,2,0.590726803020153,0.8534183530179421,5,0.363982630670582,0.032878244543393005,0.037915768004130004,0.8955377729678801,126,5,5,1.433143269177842,8,0.8491180026357601,0.6857995236026211
a20f2fb9-67e5-4e99-bb3f-15694b6c02be,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-06 00:26:11.351897,Sample text for utterance 11,audio_a20f2fb9-67e5-4e99-bb3f-15694b6c02be.wav,0.77005780544359,5,"['tense_usage', 'preposition_usage']",0.855440298499575,6,4,0.7314137091539691,0.7309529291813831,2,0.713836019262652,0.6043710926596381,0.038574334025512004,0.7149534978290331,106,10,0,1.02272327137735,28,0.180373164538381,0.33033665302453
f403a855-6ad3-45dc-8c72-0d80775b9f69,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-14 17:49:47.351897,Sample text for utterance 12,audio_f403a855-6ad3-45dc-8c72-0d80775b9f69.wav,0.660242791624818,0,['subject_verb_agreement'],0.03665663990995,14,0,0.47903913612813603,0.36245201472285205,4,0.757476219186192,0.8281978918198271,0.7680181926632621,0.23439854004439803,135,1,5,1.611231270753777,6,0.992951978733392,0.7673123379943191
913bf0dd-fac9-46c6-bacd-cc27ca7a2989,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-13 01:03:44.351897,Sample text for utterance 13,audio_913bf0dd-fac9-46c6-bacd-cc27ca7a2989.wav,0.6887103050347161,4,[],0.981014807055633,6,4,0.603998297046181,0.7766740857343961,5,0.6124428276488111,0.205124427553969,0.6139513689913,0.7810325010508841,61,2,5,0.505259208321859,19,0.8688725227348431,0.139734087244087
d710cebe-224a-4a06-b15c-92636fda78c6,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-22 08:52:18.351897,Sample text for utterance 14,audio_d710cebe-224a-4a06-b15c-92636fda78c6.wav,0.446113586935844,1,['article_usage'],0.20268636188841602,11,2,0.7649733856801311,0.555577200430322,3,0.9387135516874191,0.200892480707133,0.226572307495497,0.25043303658076904,136,0,2,0.697361245047423,27,0.8445668371681311,0.383740702367797
afe54a81-9e32-4821-a0e0-6694fc27eaa2,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-15 02:52:41.351897,Sample text for utterance 15,audio_afe54a81-9e32-4821-a0e0-6694fc27eaa2.wav,0.7283821844764431,0,['preposition_usage'],0.18544798866137102,13,2,0.551069300349867,0.6529156026378681,0,0.9301502503927481,0.21902250435317502,0.9038718182324651,0.36393719727634904,128,7,4,0.6067434156435271,7,0.8237522223165681,0.40537957824153004
467172ab-1793-4a9e-bce7-6ee0b04518e4,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-16 01:51:24.351897,Sample text for utterance 16,audio_467172ab-1793-4a9e-bce7-6ee0b04518e4.wav,0.314022612240104,4,['preposition_usage'],0.614223681795739,7,0,0.7557731409836571,0.276392671064977,5,0.9927425344406271,0.10338935854417301,0.887363491191788,0.8925272186084751,163,5,1,0.40388027123962006,6,0.766713459524985,0.643509512411905
069fab8d-09dd-4b93-906d-799ec002d4dd,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-22 14:25:49.351897,Sample text for utterance 17,audio_069fab8d-09dd-4b93-906d-799ec002d4dd.wav,0.681609314221691,5,"['subject_verb_agreement', 'article_usage']",0.294180170919833,10,1,0.46138630171323003,0.8218703179414371,0,0.7543169274458671,0.8996243929758201,0.37941074810435504,0.581158637461965,128,9,2,0.623386667692832,6,0.570585431980978,0.28773551703280703
c3505d13-ca19-4d4a-acdf-7970bb63607a,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-06 12:49:44.351897,Sample text for utterance 18,audio_c3505d13-ca19-4d4a-acdf-7970bb63607a.wav,0.706544064296437,1,['tense_usage'],0.6213436421803461,9,5,0.782517839075989,0.188381164751299,5,0.27001958808442,0.33934095465587805,0.43700018487487,0.9856933240583341,99,10,1,1.500534281720848,19,0.09129823789001201,0.6696349040638061
d9e4c545-c5ab-4db6-9f6d-6e749ac05912,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-15 14:03:35.351897,Sample text for utterance 19,audio_d9e4c545-c5ab-4db6-9f6d-6e749ac05912.wav,0.43334250942920804,5,['subject_verb_agreement'],0.020075992678240003,19,3,0.40524328013279803,0.7545001523013131,0,0.276852766922278,0.45001891393723703,0.020923488838579002,0.06417679846261501,121,10,2,1.221494159033519,25,0.401178938807322,0.7130676313505531
9d41e8d2-373d-450b-8165-6d5862936f90,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-21 20:42:12.351897,Sample text for utterance 20,audio_9d41e8d2-373d-450b-8165-6d5862936f90.wav,0.9085313251532521,3,"['tense_usage', 'subject_verb_agreement']",0.872892257397703,15,0,0.5448379609378861,0.5979810517006741,4,0.434023216938333,0.9487872021321241,0.560298682618213,0.49639827444119505,159,4,0,0.47983667934051505,14,0.9346831299956211,0.659791727836575
783fcb56-e825-4052-ba15-a6a2cdb8d512,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-08 08:21:34.351897,Sample text for utterance 21,audio_783fcb56-e825-4052-ba15-a6a2cdb8d512.wav,0.678576855349695,1,['article_usage'],0.146900452078362,11,3,0.48351891528171004,0.982788114230646,2,0.49643553675970203,0.09717844234714701,0.7331381091496151,0.6792744794188931,92,5,0,0.7891568002264521,17,0.553071898432226,0.0018475719651400001
8c700bf7-da91-4297-8caf-644eae9f40f8,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-16 19:08:06.351897,Sample text for utterance 22,audio_8c700bf7-da91-4297-8caf-644eae9f40f8.wav,0.947754133447065,3,['tense_usage'],0.142336560964851,12,1,0.7630780688237191,0.039493670329453,2,0.032566615033128,0.6319710894622721,0.531542622453958,0.24627538244482003,63,3,0,1.975273661871702,11,0.37291030923233504,0.9992397482077441
376d8007-de43-4838-9a1b-01af6e30f5ab,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-25 19:08:05.351897,Sample text for utterance 23,audio_376d8007-de43-4838-9a1b-01af6e30f5ab.wav,0.44792001776195206,4,[],0.7580848213817071,13,5,0.608737147541285,0.48106335014127605,5,0.8438870786886821,0.7414556821937891,0.427806084299204,0.9149084278820021,81,2,3,1.316992520877182,20,0.27790288538149305,0.959560092038747
f94dc11b-dd5a-49c7-8451-4d7d3df0ba92,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-28 03:11:36.351897,Sample text for utterance 24,audio_f94dc11b-dd5a-49c7-8451-4d7d3df0ba92.wav,0.657487776228176,0,"['tense_usage', 'preposition_usage']",0.340612903453109,8,3,0.691572002452427,0.13407694760490602,4,0.649503622616878,0.196615397899246,0.9637185954185631,0.31393255814868204,169,10,2,0.583019660045631,14,0.539803694558145,0.9856873239549131
4010041c-fdee-4a25-a7a3-2f89fee98248,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-14 06:21:50.351897,Sample text for utterance 25,audio_4010041c-fdee-4a25-a7a3-2f89fee98248.wav,0.428764505477491,1,[],0.521229105953644,12,3,0.591715967760545,0.870630081462866,4,0.5284113396390401,0.8823705119524281,0.538785146573665,0.850533927941939,101,9,1,1.550035638205281,18,0.749248038740662,0.08199281378315801
