exercise_id,user_id,timestamp,category,subcategory,format,content_theme,difficulty,performance_score,time_taken
eaf9dc16-9ecd-478a-a428-1537c2730b1d,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-22 14:01:33.351897,vocabulary,academic_vocabulary,sentence-formation,music,0.251407663122283,0.885062087667387,145
8974774a-897d-4fe0-b935-e3972e5fdcfc,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-23 05:06:07.351897,pronunciation,consonant_sounds,audio-recording,anime,0.9379504312654721,0.564212087329869,173
cd408a37-4627-437a-b52e-d95823314daf,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-23 18:23:27.351897,pronunciation,word_stress,multiple-choice,anime,0.38814111655729905,0.9435449527896461,39
fcddef01-dbc1-41e3-8a25-38173a92e2c5,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-10 00:08:56.351897,fluency,filler_words,audio-recording,anime,0.302788247282178,0.543401456452816,267
4ffe0e95-80c2-4aea-b126-23015a799162,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-23 17:09:37.351897,vocabulary,academic_vocabulary,sentence-formation,anime,0.832432680341871,0.6115995158780491,300
15b2b616-e8fd-4d4b-8ecb-0177cef3ad34,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-22 01:38:47.351897,vocabulary,word_choice,fill-in-the-blank,music,0.8212894735514511,0.52919015283124,159
893a1fc6-6928-44a0-a388-ced5ddf3bd84,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-29 09:30:29.351897,pronunciation,consonant_sounds,multiple-choice,music,0.792410611178834,0.9031241770904721,48
7c74e878-5920-4478-a9dd-f1db9817f235,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-10-04 07:32:29.351897,pronunciation,vowel_sounds,sentence-formation,music,0.87644747107517,0.6905624096006571,141
b63f69d5-2d6b-42c1-9182-7483360cf0d5,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-22 01:51:02.351897,fluency,speaking_speed,multiple-choice,music,0.880267217423855,0.6312797655779281,278
4f4ea0ff-2e59-4efe-a495-879813a585dd,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-10 18:22:38.351897,fluency,pausing,sentence-formation,anime,0.456480212779147,0.543888480764479,242
c3e52ae1-bbdc-4284-b6a8-24872a5a9ba2,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-09 11:25:52.351897,pronunciation,consonant_sounds,sentence-formation,anime,0.647119028208303,0.6002817085470701,202
6c148d3c-4da0-4cc6-8171-68f3676fe612,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-28 10:26:56.351897,pronunciation,vowel_sounds,fill-in-the-blank,music,0.509144104488333,0.716794648868954,123
186d9950-e36a-4b91-a8bc-0fd21f0ad2b3,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-27 19:37:15.351897,pronunciation,intonation,audio-recording,anime,0.31587836499848304,0.825260573050111,289
e6b98ac3-be28-4529-9b5e-a7779a96cd80,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-06 11:53:41.351897,fluency,pausing,sentence-formation,anime,0.341390336054177,0.7371476074603781,47
360c00a0-296e-4ef8-a15f-867b59bef2bd,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-30 14:10:29.351897,grammar,preposition_usage,sentence-formation,music,0.8388519239276301,0.633974690009386,220
68e2388e-3c7c-4c2c-bef7-54b7fbc66348,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-28 20:14:04.351897,vocabulary,word_choice,multiple-choice,music,0.45653554486746306,0.605243376799907,207
91b0b3c5-7e0e-4669-9b21-68d2fc1e8c18,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-11 00:02:04.351897,pronunciation,word_stress,sentence-formation,music,0.834256808959514,0.7161062275127681,121
00ba95c7-58fa-477c-82ec-c42d79de59e2,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-13 21:46:01.351897,pronunciation,intonation,sentence-formation,music,0.276464991676563,0.653345621660786,85
9cccf277-affd-446d-b480-bf194ccc4317,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-15 16:34:33.351897,fluency,speaking_speed,sentence-formation,music,0.22227179550123802,0.89281776592713,249
ff6fc316-27bf-42f5-9d4a-3f489b98dece,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-13 09:24:19.351897,vocabulary,collocations,audio-recording,anime,0.716148377015129,0.9596108697158551,188
a3931484-c9d7-44f7-94b6-8cf56f56ad1c,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-09 09:06:20.351897,fluency,speaking_speed,fill-in-the-blank,anime,0.835236255642638,0.9987579549030011,46
d1a95e0d-07ee-4c51-a9b1-d0b3a2a093c0,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-30 14:00:44.351897,fluency,speaking_speed,fill-in-the-blank,anime,0.10381088037163401,0.520499923099572,108
d254029a-e0f9-4c3d-94e5-c7105df8ceeb,2820318b-a80d-43f6-974f-bb50c7b2d7c5,2024-09-24 00:07:29.351897,pronunciation,vowel_sounds,audio-recording,anime,0.19150385047565502,0.8983500379936641,123
3df15b00-45a0-4866-be89-8fe4e9b46185,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-28 21:57:18.351897,pronunciation,consonant_sounds,multiple-choice,cooking,0.294649859734324,0.5288377279988531,251
e1ad3924-64a4-4919-a7c4-b9784090a091,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-25 21:14:39.351897,pronunciation,word_stress,fill-in-the-blank,anime,0.40442475340028505,0.928381186600669,146
98a8302d-c144-4584-ac0f-ebe0e919f763,3b217000-6040-4a04-82fb-fcc25a500c34,2024-10-04 05:09:14.351897,fluency,pausing,fill-in-the-blank,anime,0.40035034754563303,0.9568387676326441,277
2c62c922-1e0a-47ab-8401-8f8dfcd33faf,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-19 04:00:36.351897,vocabulary,word_choice,fill-in-the-blank,anime,0.618350265472552,0.6061326297042741,281
db8da83b-8821-4859-a70d-66f9398a79a1,3b217000-6040-4a04-82fb-fcc25a500c34,2024-10-03 08:40:22.351897,fluency,pausing,audio-recording,anime,0.680069599979326,0.846152964640094,134
9efd6404-99df-429c-9c68-4114dc4ca703,3b217000-6040-4a04-82fb-fcc25a500c34,2024-10-04 00:41:52.351897,vocabulary,collocations,audio-recording,cooking,0.8896791213952221,0.8373974679721591,70
a1a08a9b-72cb-498c-a5dd-84754ffce984,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-28 08:33:01.351897,vocabulary,collocations,sentence-formation,anime,0.8657640965627831,0.8127111110133871,242
ba39adaa-05cc-4077-bc94-85382ca4bde0,3b217000-6040-4a04-82fb-fcc25a500c34,2024-10-04 17:22:36.351897,grammar,article_usage,fill-in-the-blank,cooking,0.9808261273401641,0.740641964711052,97
36e08317-f03e-4454-94e2-70763b93bbb1,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-30 15:20:14.351897,pronunciation,word_stress,sentence-formation,cooking,0.35226696389691103,0.735525069824503,290
b288b174-e63f-4304-b116-be8ffb666890,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-25 19:46:19.351897,fluency,filler_words,fill-in-the-blank,cooking,0.20766045836246302,0.8756606204679891,191
4a9807be-fb4b-486b-a235-3dd901519a64,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-06 06:56:56.351897,grammar,tense_usage,sentence-formation,anime,0.133595139428472,0.6367759616449721,205
5e9ad4db-0945-45da-9ed5-35decf48ee0f,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-12 16:22:23.351897,fluency,filler_words,audio-recording,cooking,0.9864493673929201,0.632072107079612,273
7c52d413-ef0c-43f0-9510-4a5e20adc953,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-25 18:28:45.351897,vocabulary,collocations,fill-in-the-blank,anime,0.9799532302508491,0.5204490633138921,101
a7c01a6c-31d0-402c-a456-9692f31809ca,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-27 15:34:22.351897,fluency,speaking_speed,fill-in-the-blank,cooking,0.386661236164196,0.682829119577335,161
4b71ff04-2610-4e2e-991e-51e6c1e1b420,3b217000-6040-4a04-82fb-fcc25a500c34,2024-09-13 09:15:28.351897,pronunciation,intonation,fill-in-the-blank,anime,0.39304721815367405,0.8142997969913021,230
0bc214c6-e2ba-4811-99f4-15690fb00dd7,3b217000-6040-4a04-82fb-fcc25a500c34,2024-10-03 05:57:59.351897,vocabulary,word_choice,sentence-formation,anime,0.13500349755295202,0.83678586768963,36
fd33a177-f2c3-46d8-83fa-aeb642240c1c,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-18 06:53:55.351897,vocabulary,idiomatic_expressions,multiple-choice,technology,0.8584845237269251,0.572729921207308,179
de1e63ef-ead3-4116-8cbf-b0dd81683d67,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-27 03:28:55.351897,pronunciation,vowel_sounds,audio-recording,anime,0.5941888438960821,0.723397194109708,111
6e90607d-a316-4de2-a652-38535d6898b9,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-11 18:11:12.351897,vocabulary,collocations,sentence-formation,anime,0.5602026996268721,0.935423960714691,172
e1e5c472-2eb2-4ad4-bae5-9ec8d182e595,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-06 23:59:43.351897,vocabulary,word_choice,fill-in-the-blank,sports,0.5886214219789551,0.763883953485299,75
a7bee997-e381-46ee-aec2-fa2a38f72672,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-10 10:17:04.351897,fluency,pausing,fill-in-the-blank,cooking,0.9847049970703071,0.81523229169538,148
6424e196-9f88-4f40-99f1-84717fd1e117,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-13 13:31:23.351897,fluency,filler_words,sentence-formation,sports,0.29072187119020204,0.9035279205748251,215
b70349ed-af0c-4340-8acd-1f3d29cba022,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-16 14:25:21.351897,pronunciation,word_stress,multiple-choice,cooking,0.8317172364692531,0.905562137153856,150
f3308599-d36e-4792-9c5c-3a7d77cc01f4,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-09 13:27:21.351897,grammar,subject_verb_agreement,audio-recording,technology,0.983392063295843,0.9152924447539581,181
ba45a821-5a68-40d4-824c-dd378e5878ec,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-10-01 15:44:17.351897,pronunciation,vowel_sounds,audio-recording,anime,0.789599674034129,0.52784238623416,127
2db4f2e5-71db-471b-89a1-356e41bc3386,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-27 18:59:59.351897,fluency,speaking_speed,sentence-formation,anime,0.8460631712958601,0.525576828702493,44
f2eaadd4-50f0-4c0f-87aa-3baf7ff52d50,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-10-02 11:30:30.351897,pronunciation,consonant_sounds,audio-recording,music,0.8944083018780161,0.760877960740967,199
527ab007-a95a-4d1c-8a5a-6887b7524db5,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-12 09:46:12.351897,vocabulary,word_choice,multiple-choice,sports,0.363827015227198,0.740683206008871,226
7cba3f14-eb29-4fc2-bf03-85ad69eaebe9,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-20 20:57:27.351897,pronunciation,word_stress,multiple-choice,music,0.9213820325155441,0.9838991075363711,31
4ed2cca5-03ed-4e5f-a354-6577bc7c0ceb,3e497037-77e7-4e9f-a782-207a354bf2e6,2024-09-19 06:04:22.351897,vocabulary,word_choice,fill-in-the-blank,technology,0.8576110887495141,0.944716882600199,142
1ef91a98-37a0-4e6f-8f07-0267d2b7f918,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-16 17:05:33.351897,pronunciation,intonation,sentence-formation,movies,0.38916195320593905,0.6409797200084121,98
cf2cae26-1454-4f5b-b56f-0847bdaadcc0,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-27 02:17:34.351897,grammar,tense_usage,fill-in-the-blank,cooking,0.8453667777637981,0.919978195324017,219
7ffcf26a-2fa4-4022-865c-efb4e6b0161c,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-10 03:00:59.351897,fluency,pausing,multiple-choice,movies,0.775180360791836,0.596916635465046,194
c1939501-c2f2-4e6f-ab6b-4c1922f8ea90,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-25 21:42:04.351897,pronunciation,vowel_sounds,sentence-formation,sports,0.24406434268539903,0.629733249779711,288
808b2471-fa17-4782-b29e-24f59482d5b4,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-23 00:03:25.351897,fluency,coherence,audio-recording,music,0.442478570123697,0.660956805300659,258
44518698-08e3-47ac-acf7-d8627dc87f40,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-12 07:19:48.351897,grammar,subject_verb_agreement,sentence-formation,anime,0.8794314321485801,0.654248779056344,34
d122aae6-e8cd-49e7-a607-ba4ae0d28e70,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-11 14:24:33.351897,fluency,coherence,fill-in-the-blank,sports,0.9940425704942141,0.751007853940861,298
1b60fbd4-4848-42b2-9594-2fb9b03abad4,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-20 15:31:39.351897,grammar,article_usage,sentence-formation,anime,0.492109072784966,0.6983580035396221,295
52791495-c5d9-471a-b0bf-d44a596b1144,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-23 20:14:23.351897,fluency,speaking_speed,multiple-choice,music,0.637320634471087,0.8977421879089481,99
03398ecf-f7b6-48a7-9bf8-6a5a5852ef52,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-17 15:18:57.351897,grammar,subject_verb_agreement,fill-in-the-blank,sports,0.41442894401693603,0.628639033973002,167
fd288e14-99d8-488d-8fce-1a28308c4db1,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-24 05:02:53.351897,pronunciation,word_stress,sentence-formation,cooking,0.7828945881977251,0.7888830847204441,181
8b72a921-cc7f-4de4-921e-681faeb09b96,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-26 21:58:52.351897,grammar,tense_usage,sentence-formation,movies,0.6694479788488841,0.909886602599534,251
f2327b0f-0bcc-4e82-8d3b-70ea9af31ac0,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-14 23:01:12.351897,pronunciation,vowel_sounds,audio-recording,anime,0.7349214370431221,0.7214031155586861,99
0e3fbb78-6d58-4720-b559-04db5047cce5,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-24 22:28:24.351897,grammar,tense_usage,fill-in-the-blank,anime,0.7033354632072011,0.5119910866982791,172
e8c051d6-7b9e-44d2-b8da-69c1724d7e58,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-29 11:51:03.351897,vocabulary,idiomatic_expressions,fill-in-the-blank,sports,0.19497714669811902,0.54531535552607,76
e0c4e875-1421-4506-93a3-1b42478e354f,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-23 15:24:02.351897,vocabulary,word_choice,audio-recording,sports,0.757595771249655,0.526383413908415,234
5880dcc6-9656-49d6-8719-c42a5d211cde,84449888-fbb9-41b0-ba93-173ebc10006d,2024-10-01 10:05:56.351897,pronunciation,word_stress,sentence-formation,sports,0.9398873396592171,0.855553294436823,83
0b4267d3-baca-46f1-9336-07cd5193d1ef,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-14 17:24:56.351897,pronunciation,word_stress,audio-recording,sports,0.661296586524998,0.6654286620326191,59
b2c23b74-e0de-410b-b45d-a965ab8f1541,84449888-fbb9-41b0-ba93-173ebc10006d,2024-10-04 10:06:15.351897,grammar,article_usage,audio-recording,music,0.7710627926654241,0.8953529730708221,113
1ec25490-e2f9-45f6-b5a3-38e5fb99017d,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-28 20:25:25.351897,grammar,article_usage,multiple-choice,anime,0.6987541472350001,0.9283631118383381,55
6e92ec03-bfc1-4dd2-89e9-3ae361a48a56,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-24 22:48:52.351897,fluency,pausing,audio-recording,cooking,0.35031809598663805,0.75694047305635,282
c42093e6-6059-4bb5-b433-a8e40d3d4efb,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-17 00:31:01.351897,pronunciation,consonant_sounds,multiple-choice,cooking,0.511031204937713,0.8887015232348111,41
836a8f59-7f82-428f-abec-a1b6179bf398,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-27 08:45:30.351897,grammar,subject_verb_agreement,multiple-choice,sports,0.32736016262231504,0.665311877694945,290
2bc9e7a2-9a98-40c1-b73e-efc3a1b36722,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-15 21:33:20.351897,fluency,speaking_speed,fill-in-the-blank,music,0.5739278241623801,0.939168026976342,95
f3e7ab50-3985-44d9-9558-fe88a4fd50a2,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-26 21:58:21.351897,fluency,coherence,multiple-choice,anime,0.8244868004712681,0.5877431236332971,143
4a7b27b8-433e-482e-b88b-3bcd801fd3a2,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-18 15:02:31.351897,vocabulary,word_choice,fill-in-the-blank,music,0.846291005174281,0.909504001267558,156
da7c4c5e-e11b-498a-8885-a4653d4022bf,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-09 16:12:37.351897,grammar,subject_verb_agreement,sentence-formation,movies,0.10942901132876501,0.505183398969,158
3db4c67e-8c37-4cda-b758-e3349a8e2e33,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-24 19:34:03.351897,grammar,article_usage,sentence-formation,music,0.182246868201476,0.9581862580545121,208
30ad4d17-de17-48dd-96a6-adb32a395a67,84449888-fbb9-41b0-ba93-173ebc10006d,2024-09-13 21:09:35.351897,pronunciation,vowel_sounds,fill-in-the-blank,anime,0.5007103394665401,0.996394625725957,289
8c178bdf-59d1-4bb6-872b-c6eb395701e7,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-10-03 19:13:16.351897,vocabulary,idiomatic_expressions,multiple-choice,sports,0.7791181278321071,0.8496710232085011,37
62126493-dc12-4e07-9f8c-b598ac5940f7,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-29 16:43:11.351897,grammar,preposition_usage,audio-recording,sports,0.794894064994569,0.853644343643418,258
138c9e7f-befd-4380-b3aa-663ed6edc13d,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-22 19:06:18.351897,vocabulary,collocations,multiple-choice,cooking,0.881563698062179,0.9761123443678541,235
e592ef38-ac03-4ec2-8f47-f7bb5b357dc6,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-28 22:44:39.351897,vocabulary,collocations,fill-in-the-blank,music,0.24529719157675303,0.6441970575100191,200
58975b1f-fad9-4f14-9053-dc2decb0e20a,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-28 07:28:29.351897,grammar,tense_usage,fill-in-the-blank,music,0.507076860383434,0.9931564780803911,140
e6b75c96-ce18-434c-a428-be553db8fa09,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-14 01:29:17.351897,vocabulary,idiomatic_expressions,fill-in-the-blank,music,0.32981832606496103,0.6523507414595311,111
fbb17f8a-233c-42cc-8d8b-7e5dc9366329,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-16 03:51:18.351897,vocabulary,academic_vocabulary,fill-in-the-blank,technology,0.8446519581634261,0.511207973049015,77
d6bf2822-908f-4c6b-89c4-651a51cdb9be,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-25 05:27:33.351897,vocabulary,word_choice,sentence-formation,cooking,0.896009523743976,0.759891010837458,215
1937f405-c619-4583-a5be-0fe272ff3cce,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-24 15:30:44.351897,pronunciation,word_stress,fill-in-the-blank,sports,0.9329710042319991,0.5615852957418781,111
0af0fe4d-6c58-4863-b09e-34059ea9be68,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-21 04:45:05.351897,pronunciation,intonation,sentence-formation,sports,0.5559850854653291,0.540321540775357,279
52882a3c-fe46-4ef5-bea4-4578e49041d0,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-12 22:10:04.351897,fluency,pausing,fill-in-the-blank,music,0.949020468443571,0.797115560635371,238
a4324712-945d-49ec-8993-12e78cbd21e3,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-06 05:53:27.351897,pronunciation,vowel_sounds,audio-recording,sports,0.548694516698469,0.9054718316004381,150
caa9db2b-2122-46c0-9a6f-dc8f1d03b31a,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-26 21:25:11.351897,fluency,pausing,audio-recording,cooking,0.7670804435664831,0.9584976423672431,243
974bc73e-f018-48ba-a8dc-c616c0152bec,c856eb54-be06-4f52-8b4f-f2d919864d9f,2024-09-24 13:59:11.351897,grammar,preposition_usage,multiple-choice,music,0.9614881526106681,0.8678927360695401,261
655cac29-0ee6-499c-8ffb-5c80971d6297,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-30 17:55:14.351897,fluency,speaking_speed,sentence-formation,sports,0.527048673312516,0.565481579142888,238
160a5cb7-88b7-480c-b58f-294e76ee794c,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-20 11:33:10.351897,vocabulary,collocations,audio-recording,movies,0.23970368306717502,0.8566181020949041,106
a3576e26-1d6a-4358-9085-44ca9fb222db,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-12 11:42:10.351897,grammar,article_usage,sentence-formation,travel,0.121161668567693,0.7291816981051411,206
67e0a7d1-c094-4178-b40f-76b30b1864cf,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-28 14:01:52.351897,fluency,filler_words,audio-recording,travel,0.23677679530765103,0.9833636319825181,137
673e9143-d081-426d-b064-f3dcd8643ee5,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-26 01:12:13.351897,pronunciation,vowel_sounds,multiple-choice,travel,0.8159485951239781,0.7945041581204331,107
959e4c1b-9461-4da0-98e6-7f0e6891c98e,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-27 23:05:30.351897,pronunciation,word_stress,sentence-formation,cooking,0.605292928512699,0.7597039754643501,227
71c4fa42-70c0-42e4-ab50-d5619ca04e7e,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-13 11:51:37.351897,pronunciation,vowel_sounds,fill-in-the-blank,sports,0.138567679519245,0.855877063966567,33
2c0f7505-22ed-475e-a820-90e2f1f48325,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-08 03:50:37.351897,fluency,speaking_speed,sentence-formation,movies,0.8178970243424971,0.5290887542414371,30
206b82a5-709a-48df-8433-cb508b540909,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-11 07:10:40.351897,grammar,subject_verb_agreement,audio-recording,sports,0.209440914317849,0.8118206791528251,209
70ad2bdb-1752-4069-af2a-bbc5145e2617,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-23 13:20:20.351897,vocabulary,academic_vocabulary,sentence-formation,cooking,0.9492401205073311,0.9079720267501811,185
f2751b62-5624-46bd-9b4f-45714d040ec7,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-26 19:09:31.351897,grammar,preposition_usage,sentence-formation,travel,0.6650593489788691,0.5666065511531281,66
b76fa448-a7fe-43e0-a878-967418f030d9,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-24 15:34:18.351897,fluency,pausing,sentence-formation,sports,0.39117064853015004,0.5287555096009791,121
8505387e-05f0-4baf-bb23-7a1fb8f78364,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-08 15:01:41.351897,fluency,pausing,fill-in-the-blank,movies,0.17731049301922702,0.938547782339561,242
e2569247-df51-4668-99e0-81fe31733b8d,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-12 04:59:40.351897,grammar,article_usage,multiple-choice,movies,0.924472410461721,0.5414513258543421,259
30425441-fde6-4009-ba27-a3c77ce9b650,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-13 15:52:49.351897,vocabulary,collocations,fill-in-the-blank,travel,0.8964550198286181,0.6485942236113961,191
f8e8b639-2281-4a52-a490-e6be7ef81a65,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-10-03 01:10:57.351897,pronunciation,vowel_sounds,sentence-formation,sports,0.37394385311299505,0.6863888067962911,129
05a85379-04c2-4a29-a419-0479fdf42ae3,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-10-02 00:37:45.351897,vocabulary,word_choice,audio-recording,sports,0.49194391279890803,0.5170499669035711,233
57abc23d-2f6e-4588-8176-0ca4a9258912,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-06 09:21:36.351897,grammar,subject_verb_agreement,multiple-choice,technology,0.5657606171377231,0.89279468649988,105
f6a8fa8f-5657-4ee7-b941-78959308e525,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-28 04:05:49.351897,fluency,pausing,fill-in-the-blank,movies,0.5321669867831961,0.5553633158101341,99
4f61f815-ca2a-4103-9e92-44ea4f5aac9d,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-05 03:25:16.351897,fluency,speaking_speed,sentence-formation,sports,0.783189060395974,0.555645464752589,231
a16b3ce1-8fc1-4f02-903d-28a5c3e10a1c,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-06 10:19:56.351897,pronunciation,intonation,audio-recording,travel,0.27870714448335804,0.7427916730586801,193
b247c227-d46b-4a20-972e-64ddca0de742,d87bc389-0117-4fbd-9c1b-28fa01ed166b,2024-09-08 18:03:50.351897,vocabulary,collocations,audio-recording,sports,0.9632852272213871,0.540070234337894,228
82d1e915-d639-4fe6-a779-31c476e97c9b,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-18 05:23:06.351897,vocabulary,idiomatic_expressions,multiple-choice,cooking,0.6073908608421991,0.671705824207382,107
515510c1-79f7-42fc-8966-e3449a3e5859,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-15 17:05:51.351897,pronunciation,consonant_sounds,fill-in-the-blank,movies,0.273160376469027,0.8841427296029231,52
27a26e4f-9a56-4a03-9a15-12409b32e0d9,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-24 05:33:03.351897,fluency,speaking_speed,multiple-choice,cooking,0.121185423074064,0.7940984246443731,83
a3fbe132-2bad-47ed-8260-79d90bf2ea13,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-30 19:04:42.351897,grammar,tense_usage,multiple-choice,movies,0.9181883544879811,0.7840413599669741,168
6b696441-9d4b-47cf-95ee-a149e2ba3188,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-15 01:08:18.351897,fluency,coherence,audio-recording,cooking,0.30646287356351404,0.68415780362984,102
691ad429-90ad-4490-a5fe-cfd36fbb9264,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-09 16:42:50.351897,grammar,article_usage,fill-in-the-blank,cooking,0.5016896196939781,0.844395199380206,80
9e7531ce-580d-40ac-9bdc-abd46340660a,a3091a5c-b1a7-4ed7-b402-1b30804fc0ea,2024-09-22 21:35:53.351897,fluency,coherence,multiple-choice,cooking,0.510962031852619,0.652872510455609,42
