user_id,country,age_band,proficiency_level,interests,cefr_level,overall_progress,total_practice_time,exercises_completed,daily_active_days,weekly_active_days,total_sessions,avg_session_duration,current_focus,adaptive_difficulty,personalized_goals,engagement_score_x,grammar_overall_score,vocabulary_overall_score,pronunciation_overall_score,fluency_overall_score,error_freq_fluency,error_freq_grammar,error_freq_pronunciation,error_freq_vocabulary,performance_score,timestamp,recent_grammar_errors,vocab_improvement,fluency_trend,engagement_score_y,error_freq_a_c,error_freq_a_r,error_freq_c_o,error_freq_c_o,error_freq_c_o,error_freq_f_i,error_freq_i_d,error_freq_i_n,error_freq_p_a,error_freq_p_r,error_freq_s_p,error_freq_s_u,error_freq_t_e,error_freq_v_o,error_freq_w_o,error_freq_w_o,performance_score_ma,days_active,total_utterances,sessions_per_week
901d9008-af77-4ffc-9fef-1c908f2a6900,France,55+,Beginner,"['travel', 'cooking']",C1,0.9092699856278912,966,410,0,1,21,10,grammar,0.439422098456617,"['vocabulary', 'grammar']",0.754592801133241,0.4537714322134823,0.5221771265540097,0.44404332782717937,0.4599566574207824,12,9,15,10,0.624575575068963,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.013663972247654,-0.015320127926867,0.434861801320637,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,2,0.624575575068963,29,40,9.655172413793103
901d9008-af77-4ffc-9fef-1c908f2a6900,France,55+,Beginner,"['travel', 'cooking']",C1,0.9092699856278912,966,410,0,1,21,10,grammar,0.439422098456617,"['vocabulary', 'grammar']",0.754592801133241,0.4537714322134823,0.5221771265540097,0.44404332782717937,0.4599566574207824,12,9,15,10,0.624575575068963,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.013663972247654,-0.015320127926867,0.434861801320637,1,0,0,2,0,0,2,0,0,0,0,0,0,0,5,0,0.624575575068963,29,40,9.655172413793103
165a7a9b-6469-4da3-bccd-d8344debba3e,Australia,18-24,Intermediate,"['literature', 'cooking', 'anime']",C1,0.5094768533889741,2711,59,10,6,40,23,vocabulary,0.221424681168465,['fluency'],0.8756983403126061,0.405677824135351,0.5735656721639157,0.37461584822379457,0.49456383965679235,13,15,8,13,0.7503237767807992,2024-10-04 19:59:15.351897,['article_usage'],0.135975797060111,0.116083725640377,0.202369550822227,0,0,5,0,0,1,0,0,2,0,5,0,0,0,0,0,0.7673915278583292,27,35,9.074074074074074
165a7a9b-6469-4da3-bccd-d8344debba3e,Australia,18-24,Intermediate,"['literature', 'cooking', 'anime']",C1,0.5094768533889741,2711,59,10,6,40,23,vocabulary,0.221424681168465,['fluency'],0.8756983403126061,0.405677824135351,0.5735656721639157,0.37461584822379457,0.49456383965679235,13,15,8,13,0.7503237767807992,2024-10-04 19:59:15.351897,['article_usage'],0.135975797060111,0.116083725640377,0.202369550822227,0,4,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0.7673915278583292,27,35,9.074074074074074
165a7a9b-6469-4da3-bccd-d8344debba3e,Australia,18-24,Intermediate,"['literature', 'cooking', 'anime']",C1,0.5094768533889741,2711,59,10,6,40,23,vocabulary,0.221424681168465,['fluency'],0.8756983403126061,0.405677824135351,0.5735656721639157,0.37461584822379457,0.49456383965679235,13,15,8,13,0.7503237767807992,2024-10-04 19:59:15.351897,['article_usage'],0.135975797060111,0.116083725640377,0.202369550822227,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,1,0.7673915278583292,27,35,9.074074074074074
165a7a9b-6469-4da3-bccd-d8344debba3e,Australia,18-24,Intermediate,"['literature', 'cooking', 'anime']",C1,0.5094768533889741,2711,59,10,6,40,23,vocabulary,0.221424681168465,['fluency'],0.8756983403126061,0.405677824135351,0.5735656721639157,0.37461584822379457,0.49456383965679235,13,15,8,13,0.7503237767807992,2024-10-04 19:59:15.351897,['article_usage'],0.135975797060111,0.116083725640377,0.202369550822227,1,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0.7673915278583292,27,35,9.074074074074074
90f5ab90-471d-464a-be32-65789a90e776,Japan,45-54,Beginner,"['literature', 'movies']",C2,0.6926373302255621,622,72,3,5,12,17,pronunciation,0.393041202426136,['vocabulary'],0.152149904595475,0.454521751565792,0.4217655761238129,0.45658049000995754,0.4561345589145213,2,4,5,3,0.7449542160194044,2024-10-04 19:59:15.351897,"['tense_usage', 'preposition_usage']",0.143074652350286,0.059883995517911,0.9976023372655112,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7416335021149687,25,14,3.92
90f5ab90-471d-464a-be32-65789a90e776,Japan,45-54,Beginner,"['literature', 'movies']",C2,0.6926373302255621,622,72,3,5,12,17,pronunciation,0.393041202426136,['vocabulary'],0.152149904595475,0.454521751565792,0.4217655761238129,0.45658049000995754,0.4561345589145213,2,4,5,3,0.7449542160194044,2024-10-04 19:59:15.351897,"['tense_usage', 'preposition_usage']",0.143074652350286,0.059883995517911,0.9976023372655112,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7416335021149687,25,14,3.92
90f5ab90-471d-464a-be32-65789a90e776,Japan,45-54,Beginner,"['literature', 'movies']",C2,0.6926373302255621,622,72,3,5,12,17,pronunciation,0.393041202426136,['vocabulary'],0.152149904595475,0.454521751565792,0.4217655761238129,0.45658049000995754,0.4561345589145213,2,4,5,3,0.7449542160194044,2024-10-04 19:59:15.351897,"['tense_usage', 'preposition_usage']",0.143074652350286,0.059883995517911,0.9976023372655112,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0.7416335021149687,25,14,3.92
90f5ab90-471d-464a-be32-65789a90e776,Japan,45-54,Beginner,"['literature', 'movies']",C2,0.6926373302255621,622,72,3,5,12,17,pronunciation,0.393041202426136,['vocabulary'],0.152149904595475,0.454521751565792,0.4217655761238129,0.45658049000995754,0.4561345589145213,2,4,5,3,0.7449542160194044,2024-10-04 19:59:15.351897,"['tense_usage', 'preposition_usage']",0.143074652350286,0.059883995517911,0.9976023372655112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.7416335021149687,25,14,3.92
8eefb91a-8803-44cd-87d5-22786f4d6eb7,Japan,45-54,Advanced,"['cooking', 'technology', 'travel', 'anime', 'literature']",A1,0.020312125448215,805,102,11,5,40,23,fluency,0.400005292220706,"['vocabulary', 'pronunciation']",0.365655761157988,0.5406868535689817,0.49318205581644037,0.5201832915359246,0.4707996925877233,18,15,12,13,0.724710624645871,2024-10-04 19:59:15.351897,[],0.130411591875261,-0.087731182844088,0.013408806060829,0,0,7,0,0,1,0,0,5,0,5,0,0,0,0,0,0.7891614371457136,28,50,12.5
8eefb91a-8803-44cd-87d5-22786f4d6eb7,Japan,45-54,Advanced,"['cooking', 'technology', 'travel', 'anime', 'literature']",A1,0.020312125448215,805,102,11,5,40,23,fluency,0.400005292220706,"['vocabulary', 'pronunciation']",0.365655761157988,0.5406868535689817,0.49318205581644037,0.5201832915359246,0.4707996925877233,18,15,12,13,0.724710624645871,2024-10-04 19:59:15.351897,[],0.130411591875261,-0.087731182844088,0.013408806060829,0,3,0,0,0,0,0,0,0,5,0,5,2,0,0,0,0.7891614371457136,28,50,12.5
8eefb91a-8803-44cd-87d5-22786f4d6eb7,Japan,45-54,Advanced,"['cooking', 'technology', 'travel', 'anime', 'literature']",A1,0.020312125448215,805,102,11,5,40,23,fluency,0.400005292220706,"['vocabulary', 'pronunciation']",0.365655761157988,0.5406868535689817,0.49318205581644037,0.5201832915359246,0.4707996925877233,18,15,12,13,0.724710624645871,2024-10-04 19:59:15.351897,[],0.130411591875261,-0.087731182844088,0.013408806060829,0,0,0,0,7,0,0,2,0,0,0,0,0,1,0,2,0.7891614371457136,28,50,12.5
8eefb91a-8803-44cd-87d5-22786f4d6eb7,Japan,45-54,Advanced,"['cooking', 'technology', 'travel', 'anime', 'literature']",A1,0.020312125448215,805,102,11,5,40,23,fluency,0.400005292220706,"['vocabulary', 'pronunciation']",0.365655761157988,0.5406868535689817,0.49318205581644037,0.5201832915359246,0.4707996925877233,18,15,12,13,0.724710624645871,2024-10-04 19:59:15.351897,[],0.130411591875261,-0.087731182844088,0.013408806060829,3,0,0,2,0,0,3,0,0,0,0,0,0,0,5,0,0.7891614371457136,28,50,12.5
fd135440-7767-478b-918c-ba49b5d712d9,Australia,18-24,Advanced,"['travel', 'literature', 'sports', 'cooking']",A2,0.51879780195818,1157,3,17,6,69,24,vocabulary,0.8947274210309091,['vocabulary'],0.001671533091179,0.6394085605593056,0.40013709728801317,0.5739482692619308,0.46386893125558903,1,4,3,2,0.7617960201602721,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.006927472887086,0.088227261443875,0.643814819610901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6699503476845836,17,11,4.529411764705883
fd135440-7767-478b-918c-ba49b5d712d9,Australia,18-24,Advanced,"['travel', 'literature', 'sports', 'cooking']",A2,0.51879780195818,1157,3,17,6,69,24,vocabulary,0.8947274210309091,['vocabulary'],0.001671533091179,0.6394085605593056,0.40013709728801317,0.5739482692619308,0.46386893125558903,1,4,3,2,0.7617960201602721,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.006927472887086,0.088227261443875,0.643814819610901,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6699503476845836,17,11,4.529411764705883
fd135440-7767-478b-918c-ba49b5d712d9,Australia,18-24,Advanced,"['travel', 'literature', 'sports', 'cooking']",A2,0.51879780195818,1157,3,17,6,69,24,vocabulary,0.8947274210309091,['vocabulary'],0.001671533091179,0.6394085605593056,0.40013709728801317,0.5739482692619308,0.46386893125558903,1,4,3,2,0.7617960201602721,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.006927472887086,0.088227261443875,0.643814819610901,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.6699503476845836,17,11,4.529411764705883
fd135440-7767-478b-918c-ba49b5d712d9,Australia,18-24,Advanced,"['travel', 'literature', 'sports', 'cooking']",A2,0.51879780195818,1157,3,17,6,69,24,vocabulary,0.8947274210309091,['vocabulary'],0.001671533091179,0.6394085605593056,0.40013709728801317,0.5739482692619308,0.46386893125558903,1,4,3,2,0.7617960201602721,2024-10-04 19:59:15.351897,['subject_verb_agreement'],0.006927472887086,0.088227261443875,0.643814819610901,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6699503476845836,17,11,4.529411764705883
2075f893-7973-4a46-9aab-482c827d03c1,France,55+,Advanced,"['sports', 'literature', 'music']",C2,0.8451794346332071,1127,77,27,0,25,23,pronunciation,0.664339075397204,"['fluency', 'vocabulary']",0.98883382246317,0.5628530721864012,0.5074843335273321,0.6438505378545794,0.48625905581420825,3,3,8,5,0.7875205377346893,2024-10-04 19:59:15.351897,['tense_usage'],0.136355619493406,0.09181279530486,0.524376301210548,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.705517548952998,23,15,4.565217391304348
2075f893-7973-4a46-9aab-482c827d03c1,France,55+,Advanced,"['sports', 'literature', 'music']",C2,0.8451794346332071,1127,77,27,0,25,23,pronunciation,0.664339075397204,"['fluency', 'vocabulary']",0.98883382246317,0.5628530721864012,0.5074843335273321,0.6438505378545794,0.48625905581420825,3,3,8,5,0.7875205377346893,2024-10-04 19:59:15.351897,['tense_usage'],0.136355619493406,0.09181279530486,0.524376301210548,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.705517548952998,23,15,4.565217391304348
2075f893-7973-4a46-9aab-482c827d03c1,France,55+,Advanced,"['sports', 'literature', 'music']",C2,0.8451794346332071,1127,77,27,0,25,23,pronunciation,0.664339075397204,"['fluency', 'vocabulary']",0.98883382246317,0.5628530721864012,0.5074843335273321,0.6438505378545794,0.48625905581420825,3,3,8,5,0.7875205377346893,2024-10-04 19:59:15.351897,['tense_usage'],0.136355619493406,0.09181279530486,0.524376301210548,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,4,0.705517548952998,23,15,4.565217391304348
2075f893-7973-4a46-9aab-482c827d03c1,France,55+,Advanced,"['sports', 'literature', 'music']",C2,0.8451794346332071,1127,77,27,0,25,23,pronunciation,0.664339075397204,"['fluency', 'vocabulary']",0.98883382246317,0.5628530721864012,0.5074843335273321,0.6438505378545794,0.48625905581420825,3,3,8,5,0.7875205377346893,2024-10-04 19:59:15.351897,['tense_usage'],0.136355619493406,0.09181279530486,0.524376301210548,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0.705517548952998,23,15,4.565217391304348
88c4b9b4-a51b-4e4a-9055-ec9aa1c02952,France,18-24,Intermediate,"['music', 'anime', 'cooking']",C1,0.0563538571622,2987,535,19,3,39,19,pronunciation,0.5418582571788181,"['pronunciation', 'fluency']",0.129641098801957,0.546417602972198,0.5086482393649631,0.48076754519166726,0.5673256380751729,14,8,8,9,0.7800238672858768,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'tense_usage']",0.159067370180266,-0.079238413986942,0.016867628562138,0,0,3,0,0,3,0,0,4,0,4,0,0,0,0,0,0.6919097408928558,28,35,8.75
88c4b9b4-a51b-4e4a-9055-ec9aa1c02952,France,18-24,Intermediate,"['music', 'anime', 'cooking']",C1,0.0563538571622,2987,535,19,3,39,19,pronunciation,0.5418582571788181,"['pronunciation', 'fluency']",0.129641098801957,0.546417602972198,0.5086482393649631,0.48076754519166726,0.5673256380751729,14,8,8,9,0.7800238672858768,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'tense_usage']",0.159067370180266,-0.079238413986942,0.016867628562138,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0.6919097408928558,28,35,8.75
88c4b9b4-a51b-4e4a-9055-ec9aa1c02952,France,18-24,Intermediate,"['music', 'anime', 'cooking']",C1,0.0563538571622,2987,535,19,3,39,19,pronunciation,0.5418582571788181,"['pronunciation', 'fluency']",0.129641098801957,0.546417602972198,0.5086482393649631,0.48076754519166726,0.5673256380751729,14,8,8,9,0.7800238672858768,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'tense_usage']",0.159067370180266,-0.079238413986942,0.016867628562138,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,1,0.6919097408928558,28,35,8.75
88c4b9b4-a51b-4e4a-9055-ec9aa1c02952,France,18-24,Intermediate,"['music', 'anime', 'cooking']",C1,0.0563538571622,2987,535,19,3,39,19,pronunciation,0.5418582571788181,"['pronunciation', 'fluency']",0.129641098801957,0.546417602972198,0.5086482393649631,0.48076754519166726,0.5673256380751729,14,8,8,9,0.7800238672858768,2024-10-04 19:59:15.351897,"['subject_verb_agreement', 'tense_usage']",0.159067370180266,-0.079238413986942,0.016867628562138,2,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0.6919097408928558,28,35,8.75
9db80bb4-3c09-4d69-8446-2f0b7b9580d8,China,35-44,Intermediate,"['sports', 'music', 'literature']",A2,0.245691704806993,2867,595,18,7,57,23,grammar,0.15814370808975,"['grammar', 'vocabulary']",0.231736972020167,0.4201964704893516,0.46646963591466173,0.6245654245951142,0.47330769277821305,6,11,8,9,0.7280168599874411,2024-10-04 19:59:15.351897,[],0.091492753909956,0.091189876993636,0.194907528906641,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0.6510322919082776,29,32,7.724137931034482
9db80bb4-3c09-4d69-8446-2f0b7b9580d8,China,35-44,Intermediate,"['sports', 'music', 'literature']",A2,0.245691704806993,2867,595,18,7,57,23,grammar,0.15814370808975,"['grammar', 'vocabulary']",0.231736972020167,0.4201964704893516,0.46646963591466173,0.6245654245951142,0.47330769277821305,6,11,8,9,0.7280168599874411,2024-10-04 19:59:15.351897,[],0.091492753909956,0.091189876993636,0.194907528906641,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0.6510322919082776,29,32,7.724137931034482
9db80bb4-3c09-4d69-8446-2f0b7b9580d8,China,35-44,Intermediate,"['sports', 'music', 'literature']",A2,0.245691704806993,2867,595,18,7,57,23,grammar,0.15814370808975,"['grammar', 'vocabulary']",0.231736972020167,0.4201964704893516,0.46646963591466173,0.6245654245951142,0.47330769277821305,6,11,8,9,0.7280168599874411,2024-10-04 19:59:15.351897,[],0.091492753909956,0.091189876993636,0.194907528906641,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,3,0.6510322919082776,29,32,7.724137931034482
9db80bb4-3c09-4d69-8446-2f0b7b9580d8,China,35-44,Intermediate,"['sports', 'music', 'literature']",A2,0.245691704806993,2867,595,18,7,57,23,grammar,0.15814370808975,"['grammar', 'vocabulary']",0.231736972020167,0.4201964704893516,0.46646963591466173,0.6245654245951142,0.47330769277821305,6,11,8,9,0.7280168599874411,2024-10-04 19:59:15.351897,[],0.091492753909956,0.091189876993636,0.194907528906641,2,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0.6510322919082776,29,32,7.724137931034482
87ddc927-185b-4e45-b820-dddbea7e3011,Japan,25-34,Beginner,"['anime', 'technology', 'sports', 'literature', 'music']",A2,0.6822496835874391,582,147,16,1,39,7,fluency,0.33387249179794,"['pronunciation', 'vocabulary', 'fluency']",0.273209500521606,0.43202124858416313,0.4083787883804094,0.46738275905959725,0.4593058679397131,6,4,6,5,0.7141204165442688,2024-10-04 19:59:15.351897,"['tense_usage', 'article_usage']",0.033459398639746,-0.041170082376466,0.669685692041811,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0.7590763635642419,27,13,3.3703703703703702
87ddc927-185b-4e45-b820-dddbea7e3011,Japan,25-34,Beginner,"['anime', 'technology', 'sports', 'literature', 'music']",A2,0.6822496835874391,582,147,16,1,39,7,fluency,0.33387249179794,"['pronunciation', 'vocabulary', 'fluency']",0.273209500521606,0.43202124858416313,0.4083787883804094,0.46738275905959725,0.4593058679397131,6,4,6,5,0.7141204165442688,2024-10-04 19:59:15.351897,"['tense_usage', 'article_usage']",0.033459398639746,-0.041170082376466,0.669685692041811,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.7590763635642419,27,13,3.3703703703703702
87ddc927-185b-4e45-b820-dddbea7e3011,Japan,25-34,Beginner,"['anime', 'technology', 'sports', 'literature', 'music']",A2,0.6822496835874391,582,147,16,1,39,7,fluency,0.33387249179794,"['pronunciation', 'vocabulary', 'fluency']",0.273209500521606,0.43202124858416313,0.4083787883804094,0.46738275905959725,0.4593058679397131,6,4,6,5,0.7141204165442688,2024-10-04 19:59:15.351897,"['tense_usage', 'article_usage']",0.033459398639746,-0.041170082376466,0.669685692041811,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0.7590763635642419,27,13,3.3703703703703702
87ddc927-185b-4e45-b820-dddbea7e3011,Japan,25-34,Beginner,"['anime', 'technology', 'sports', 'literature', 'music']",A2,0.6822496835874391,582,147,16,1,39,7,fluency,0.33387249179794,"['pronunciation', 'vocabulary', 'fluency']",0.273209500521606,0.43202124858416313,0.4083787883804094,0.46738275905959725,0.4593058679397131,6,4,6,5,0.7141204165442688,2024-10-04 19:59:15.351897,"['tense_usage', 'article_usage']",0.033459398639746,-0.041170082376466,0.669685692041811,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0.7590763635642419,27,13,3.3703703703703702
d3fa76c4-0804-425f-a85a-9fc87ef6d2f8,Brazil,55+,Beginner,"['literature', 'movies', 'technology', 'music', 'cooking']",A2,0.6759217630008231,2125,30,12,6,68,14,vocabulary,0.953687773210854,['fluency'],0.7962380951140111,0.5337738321019188,0.5052593760642401,0.5699365785996814,0.49957265736403805,12,12,10,7,0.7587884692522142,2024-10-04 19:59:15.351897,"['article_usage', 'subject_verb_agreement']",0.140068521914418,-0.056829059728368,0.255251605460536,0,0,8,0,0,0,0,0,1,0,3,0,0,0,0,0,0.7962201862210668,27,42,10.88888888888889
d3fa76c4-0804-425f-a85a-9fc87ef6d2f8,Brazil,55+,Beginner,"['literature', 'movies', 'technology', 'music', 'cooking']",A2,0.6759217630008231,2125,30,12,6,68,14,vocabulary,0.953687773210854,['fluency'],0.7962380951140111,0.5337738321019188,0.5052593760642401,0.5699365785996814,0.49957265736403805,12,12,10,7,0.7587884692522142,2024-10-04 19:59:15.351897,"['article_usage', 'subject_verb_agreement']",0.140068521914418,-0.056829059728368,0.255251605460536,0,3,0,0,0,0,0,0,0,4,0,2,3,0,0,0,0.7962201862210668,27,42,10.88888888888889
d3fa76c4-0804-425f-a85a-9fc87ef6d2f8,Brazil,55+,Beginner,"['literature', 'movies', 'technology', 'music', 'cooking']",A2,0.6759217630008231,2125,30,12,6,68,14,vocabulary,0.953687773210854,['fluency'],0.7962380951140111,0.5337738321019188,0.5052593760642401,0.5699365785996814,0.49957265736403805,12,12,10,7,0.7587884692522142,2024-10-04 19:59:15.351897,"['article_usage', 'subject_verb_agreement']",0.140068521914418,-0.056829059728368,0.255251605460536,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,2,0.7962201862210668,27,42,10.88888888888889
d3fa76c4-0804-425f-a85a-9fc87ef6d2f8,Brazil,55+,Beginner,"['literature', 'movies', 'technology', 'music', 'cooking']",A2,0.6759217630008231,2125,30,12,6,68,14,vocabulary,0.953687773210854,['fluency'],0.7962380951140111,0.5337738321019188,0.5052593760642401,0.5699365785996814,0.49957265736403805,12,12,10,7,0.7587884692522142,2024-10-04 19:59:15.351897,"['article_usage', 'subject_verb_agreement']",0.140068521914418,-0.056829059728368,0.255251605460536,1,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0.7962201862210668,27,42,10.88888888888889
db6ec663-6e7c-43c4-982e-bcea7361fbad,Brazil,35-44,Advanced,"['technology', 'music', 'travel', 'cooking']",B1,0.442689699931997,2075,318,24,5,43,26,fluency,0.229720574546309,['vocabulary'],0.306280308629539,0.5941424191950493,0.4648464382722935,0.5339976904624308,0.49964603694347126,4,9,6,12,0.789618196752391,2024-10-04 19:59:15.351897,['article_usage'],0.020203130460243,0.183438820428074,0.454644723784103,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0.7144594243566779,27,25,6.481481481481481
db6ec663-6e7c-43c4-982e-bcea7361fbad,Brazil,35-44,Advanced,"['technology', 'music', 'travel', 'cooking']",B1,0.442689699931997,2075,318,24,5,43,26,fluency,0.229720574546309,['vocabulary'],0.306280308629539,0.5941424191950493,0.4648464382722935,0.5339976904624308,0.49964603694347126,4,9,6,12,0.789618196752391,2024-10-04 19:59:15.351897,['article_usage'],0.020203130460243,0.183438820428074,0.454644723784103,0,1,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0.7144594243566779,27,25,6.481481481481481
db6ec663-6e7c-43c4-982e-bcea7361fbad,Brazil,35-44,Advanced,"['technology', 'music', 'travel', 'cooking']",B1,0.442689699931997,2075,318,24,5,43,26,fluency,0.229720574546309,['vocabulary'],0.306280308629539,0.5941424191950493,0.4648464382722935,0.5339976904624308,0.49964603694347126,4,9,6,12,0.789618196752391,2024-10-04 19:59:15.351897,['article_usage'],0.020203130460243,0.183438820428074,0.454644723784103,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0.7144594243566779,27,25,6.481481481481481
db6ec663-6e7c-43c4-982e-bcea7361fbad,Brazil,35-44,Advanced,"['technology', 'music', 'travel', 'cooking']",B1,0.442689699931997,2075,318,24,5,43,26,fluency,0.229720574546309,['vocabulary'],0.306280308629539,0.5941424191950493,0.4648464382722935,0.5339976904624308,0.49964603694347126,4,9,6,12,0.789618196752391,2024-10-04 19:59:15.351897,['article_usage'],0.020203130460243,0.183438820428074,0.454644723784103,4,0,0,5,0,0,1,0,0,0,0,0,0,0,2,0,0.7144594243566779,27,25,6.481481481481481
e22c5a23-107b-49e7-9a84-24518ab21448,Brazil,25-34,Advanced,"['sports', 'cooking', 'anime', 'music']",A2,0.024929420542184,2864,525,14,1,50,18,grammar,0.6550042302654511,['fluency'],0.358279283924756,0.5103408576901987,0.573937733234792,0.5069112194911746,0.5755055629040652,6,5,3,4,0.7459454908144022,2024-10-04 19:59:15.351897,[],0.086625547403592,0.097856150883942,0.6116805932840611,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0.7231642376465175,24,15,4.375
e22c5a23-107b-49e7-9a84-24518ab21448,Brazil,25-34,Advanced,"['sports', 'cooking', 'anime', 'music']",A2,0.024929420542184,2864,525,14,1,50,18,grammar,0.6550042302654511,['fluency'],0.358279283924756,0.5103408576901987,0.573937733234792,0.5069112194911746,0.5755055629040652,6,5,3,4,0.7459454908144022,2024-10-04 19:59:15.351897,[],0.086625547403592,0.097856150883942,0.6116805932840611,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0.7231642376465175,24,15,4.375
e22c5a23-107b-49e7-9a84-24518ab21448,Brazil,25-34,Advanced,"['sports', 'cooking', 'anime', 'music']",A2,0.024929420542184,2864,525,14,1,50,18,grammar,0.6550042302654511,['fluency'],0.358279283924756,0.5103408576901987,0.573937733234792,0.5069112194911746,0.5755055629040652,6,5,3,4,0.7459454908144022,2024-10-04 19:59:15.351897,[],0.086625547403592,0.097856150883942,0.6116805932840611,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.7231642376465175,24,15,4.375
e22c5a23-107b-49e7-9a84-24518ab21448,Brazil,25-34,Advanced,"['sports', 'cooking', 'anime', 'music']",A2,0.024929420542184,2864,525,14,1,50,18,grammar,0.6550042302654511,['fluency'],0.358279283924756,0.5103408576901987,0.573937733234792,0.5069112194911746,0.5755055629040652,6,5,3,4,0.7459454908144022,2024-10-04 19:59:15.351897,[],0.086625547403592,0.097856150883942,0.6116805932840611,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7231642376465175,24,15,4.375
eb7ef000-f205-45ac-951b-137553167d3b,Japan,55+,Beginner,"['anime', 'technology']",A1,0.8941008070741441,1649,221,2,0,26,21,fluency,0.119002178517323,['fluency'],0.325903633760663,0.6051990016033414,0.46347689748910165,0.4799055236232535,0.38183876866597516,4,1,3,5,0.7545871819411675,2024-10-04 19:59:15.351897,['article_usage'],0.160247474609416,-0.032535490888743,0.445454790172692,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0.709163124545894,26,12,3.230769230769231
eb7ef000-f205-45ac-951b-137553167d3b,Japan,55+,Beginner,"['anime', 'technology']",A1,0.8941008070741441,1649,221,2,0,26,21,fluency,0.119002178517323,['fluency'],0.325903633760663,0.6051990016033414,0.46347689748910165,0.4799055236232535,0.38183876866597516,4,1,3,5,0.7545871819411675,2024-10-04 19:59:15.351897,['article_usage'],0.160247474609416,-0.032535490888743,0.445454790172692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709163124545894,26,12,3.230769230769231
eb7ef000-f205-45ac-951b-137553167d3b,Japan,55+,Beginner,"['anime', 'technology']",A1,0.8941008070741441,1649,221,2,0,26,21,fluency,0.119002178517323,['fluency'],0.325903633760663,0.6051990016033414,0.46347689748910165,0.4799055236232535,0.38183876866597516,4,1,3,5,0.7545871819411675,2024-10-04 19:59:15.351897,['article_usage'],0.160247474609416,-0.032535490888743,0.445454790172692,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.709163124545894,26,12,3.230769230769231
eb7ef000-f205-45ac-951b-137553167d3b,Japan,55+,Beginner,"['anime', 'technology']",A1,0.8941008070741441,1649,221,2,0,26,21,fluency,0.119002178517323,['fluency'],0.325903633760663,0.6051990016033414,0.46347689748910165,0.4799055236232535,0.38183876866597516,4,1,3,5,0.7545871819411675,2024-10-04 19:59:15.351897,['article_usage'],0.160247474609416,-0.032535490888743,0.445454790172692,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0.709163124545894,26,12,3.230769230769231
